"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1214839";"";"None";"419.84";"1";"5.40";"R-12c";"N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)C[C@@H]2c2ccc(F)cc2)cc1Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1219671";"Antagonist activity at glucocorticoid receptor";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1212897";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"10000.0"
"CHEMBL53463";"DOXORUBICIN";"4.0";"543.53";"3";"0.00";"DOXORUBICIN";"COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL37161";"FENBENDAZOLE";"2.0";"299.36";"0";"3.89";"FENBENDAZOLE";"COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL119443";"ERGONOVINE";"3.0";"325.41";"0";"1.53";"ERGONOVINE";"C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL467";"HYDROXYUREA";"4.0";"76.05";"0";"-0.96";"HYDROXYUREA";"NC(=O)NO";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL44";"GENISTEIN";"2.0";"270.24";"0";"2.58";"GENISTEIN";"O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL427526";"(R)-IBUPROPHEN";"1.0";"206.28";"0";"3.07";"R(-)-IBUPROFEN";"CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1";"IC50";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909150";"DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa S3";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3886002";"";"";"Not Active";""
"CHEMBL5816305";"";"None";"489.68";"1";"6.57";"BDBM518615";"CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1F";"IC50";"'<'";"100.0";"nM";"";"";"1095278";"UO_0000065";"";"";"";"";"0";"CHEMBL5737358";"In Vitro GR Luciferase Reporter Assay: Cell Line: CHO-K1-GR-MMTV-Luc reporter cellsCulture Media: DMEM (with phenol red)+10% FBSAssay Media: DMEM (without phenol red)+10% CSSCulture CHO-K1-GR-MMTV-Luc reporter cells in 15 cm plates in Culture Media at conditions less than 90% confluence.Prepare 200×DMSO 1:5 serial dilutions of control and test compounds in 96-well non-sterile V bottom plate in DMSO, 8 serial dilutions for each compound.Prepare 5× Assay Media diluted compound serial dilutions in 96-well non-sterile V bottom plate: Add 97.5 uL/well of Assay Media into 96-well then add 2.5 ul of 200× concentration of compounds and mix well.Seed cells for Antagonist Assay: 1.5×106 CHO-K1-GR-MMTV-Luc reporter cells were seeded in a Corning 3707 flat clear bottom 384-well white TC plate in 20 ul of Assay Media containing 12.5 nM Dexamethasone (final concentration=10 nM).Add compounds: 5 ul of assay media diluted compounds were added to appropriate wells and followed a quick spin (1000 rpm, 10 sec) to bring media and cells to the bottom of plate. The plates were covered with SealMate film to avoid evaporation and placed in 37° C. incubator for approximately 18-24 hours.Read plates: Equilibrate appropriate amount of Promega OneGlo luciferase reagent to room temperature. Remove the plates from incubator and add 25 uL of OneGlo reagent/well by multiple channel pipette and read the plates with Tecan F500 luminometer within 3 minutes.The ability of the compounds disclosed herein to inhibit GR activity was quantified and the respective IC50 value was determined.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728735";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"100.0"
"CHEMBL6026912";"";"None";"462.58";"1";"6.32";"BDBM518621";"Cc1c(F)cc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC3CC3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1F";"IC50";"'<'";"100.0";"nM";"";"";"1095284";"UO_0000065";"";"";"";"";"0";"CHEMBL5737358";"In Vitro GR Luciferase Reporter Assay: Cell Line: CHO-K1-GR-MMTV-Luc reporter cellsCulture Media: DMEM (with phenol red)+10% FBSAssay Media: DMEM (without phenol red)+10% CSSCulture CHO-K1-GR-MMTV-Luc reporter cells in 15 cm plates in Culture Media at conditions less than 90% confluence.Prepare 200×DMSO 1:5 serial dilutions of control and test compounds in 96-well non-sterile V bottom plate in DMSO, 8 serial dilutions for each compound.Prepare 5× Assay Media diluted compound serial dilutions in 96-well non-sterile V bottom plate: Add 97.5 uL/well of Assay Media into 96-well then add 2.5 ul of 200× concentration of compounds and mix well.Seed cells for Antagonist Assay: 1.5×106 CHO-K1-GR-MMTV-Luc reporter cells were seeded in a Corning 3707 flat clear bottom 384-well white TC plate in 20 ul of Assay Media containing 12.5 nM Dexamethasone (final concentration=10 nM).Add compounds: 5 ul of assay media diluted compounds were added to appropriate wells and followed a quick spin (1000 rpm, 10 sec) to bring media and cells to the bottom of plate. The plates were covered with SealMate film to avoid evaporation and placed in 37° C. incubator for approximately 18-24 hours.Read plates: Equilibrate appropriate amount of Promega OneGlo luciferase reagent to room temperature. Remove the plates from incubator and add 25 uL of OneGlo reagent/well by multiple channel pipette and read the plates with Tecan F500 luminometer within 3 minutes.The ability of the compounds disclosed herein to inhibit GR activity was quantified and the respective IC50 value was determined.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728735";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"100.0"
"CHEMBL5885936";"";"None";"472.52";"1";"6.33";"BDBM518623";"Cc1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1F";"IC50";"'>'";"100.0";"nM";"";"";"1095286";"UO_0000065";"";"";"";"";"0";"CHEMBL5737358";"In Vitro GR Luciferase Reporter Assay: Cell Line: CHO-K1-GR-MMTV-Luc reporter cellsCulture Media: DMEM (with phenol red)+10% FBSAssay Media: DMEM (without phenol red)+10% CSSCulture CHO-K1-GR-MMTV-Luc reporter cells in 15 cm plates in Culture Media at conditions less than 90% confluence.Prepare 200×DMSO 1:5 serial dilutions of control and test compounds in 96-well non-sterile V bottom plate in DMSO, 8 serial dilutions for each compound.Prepare 5× Assay Media diluted compound serial dilutions in 96-well non-sterile V bottom plate: Add 97.5 uL/well of Assay Media into 96-well then add 2.5 ul of 200× concentration of compounds and mix well.Seed cells for Antagonist Assay: 1.5×106 CHO-K1-GR-MMTV-Luc reporter cells were seeded in a Corning 3707 flat clear bottom 384-well white TC plate in 20 ul of Assay Media containing 12.5 nM Dexamethasone (final concentration=10 nM).Add compounds: 5 ul of assay media diluted compounds were added to appropriate wells and followed a quick spin (1000 rpm, 10 sec) to bring media and cells to the bottom of plate. The plates were covered with SealMate film to avoid evaporation and placed in 37° C. incubator for approximately 18-24 hours.Read plates: Equilibrate appropriate amount of Promega OneGlo luciferase reagent to room temperature. Remove the plates from incubator and add 25 uL of OneGlo reagent/well by multiple channel pipette and read the plates with Tecan F500 luminometer within 3 minutes.The ability of the compounds disclosed herein to inhibit GR activity was quantified and the respective IC50 value was determined.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728735";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"100.0"
"CHEMBL5860745";"";"None";"535.68";"2";"6.09";"BDBM518625";"CC(C)C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3c(F)cc(N4CCOCC4)cc3F)C[C@@]21C";"IC50";"'<'";"100.0";"nM";"";"";"1095288";"UO_0000065";"";"";"";"";"0";"CHEMBL5737358";"In Vitro GR Luciferase Reporter Assay: Cell Line: CHO-K1-GR-MMTV-Luc reporter cellsCulture Media: DMEM (with phenol red)+10% FBSAssay Media: DMEM (without phenol red)+10% CSSCulture CHO-K1-GR-MMTV-Luc reporter cells in 15 cm plates in Culture Media at conditions less than 90% confluence.Prepare 200×DMSO 1:5 serial dilutions of control and test compounds in 96-well non-sterile V bottom plate in DMSO, 8 serial dilutions for each compound.Prepare 5× Assay Media diluted compound serial dilutions in 96-well non-sterile V bottom plate: Add 97.5 uL/well of Assay Media into 96-well then add 2.5 ul of 200× concentration of compounds and mix well.Seed cells for Antagonist Assay: 1.5×106 CHO-K1-GR-MMTV-Luc reporter cells were seeded in a Corning 3707 flat clear bottom 384-well white TC plate in 20 ul of Assay Media containing 12.5 nM Dexamethasone (final concentration=10 nM).Add compounds: 5 ul of assay media diluted compounds were added to appropriate wells and followed a quick spin (1000 rpm, 10 sec) to bring media and cells to the bottom of plate. The plates were covered with SealMate film to avoid evaporation and placed in 37° C. incubator for approximately 18-24 hours.Read plates: Equilibrate appropriate amount of Promega OneGlo luciferase reagent to room temperature. Remove the plates from incubator and add 25 uL of OneGlo reagent/well by multiple channel pipette and read the plates with Tecan F500 luminometer within 3 minutes.The ability of the compounds disclosed herein to inhibit GR activity was quantified and the respective IC50 value was determined.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728735";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"100.0"
"CHEMBL5989939";"";"None";"478.62";"1";"6.82";"BDBM518631";"CCc1cc(F)c([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)C)[C@@H]3CCC4=CC(=O)CCC4=C32)c(F)c1";"IC50";"'<'";"100.0";"nM";"";"";"1095294";"UO_0000065";"";"";"";"";"0";"CHEMBL5737358";"In Vitro GR Luciferase Reporter Assay: Cell Line: CHO-K1-GR-MMTV-Luc reporter cellsCulture Media: DMEM (with phenol red)+10% FBSAssay Media: DMEM (without phenol red)+10% CSSCulture CHO-K1-GR-MMTV-Luc reporter cells in 15 cm plates in Culture Media at conditions less than 90% confluence.Prepare 200×DMSO 1:5 serial dilutions of control and test compounds in 96-well non-sterile V bottom plate in DMSO, 8 serial dilutions for each compound.Prepare 5× Assay Media diluted compound serial dilutions in 96-well non-sterile V bottom plate: Add 97.5 uL/well of Assay Media into 96-well then add 2.5 ul of 200× concentration of compounds and mix well.Seed cells for Antagonist Assay: 1.5×106 CHO-K1-GR-MMTV-Luc reporter cells were seeded in a Corning 3707 flat clear bottom 384-well white TC plate in 20 ul of Assay Media containing 12.5 nM Dexamethasone (final concentration=10 nM).Add compounds: 5 ul of assay media diluted compounds were added to appropriate wells and followed a quick spin (1000 rpm, 10 sec) to bring media and cells to the bottom of plate. The plates were covered with SealMate film to avoid evaporation and placed in 37° C. incubator for approximately 18-24 hours.Read plates: Equilibrate appropriate amount of Promega OneGlo luciferase reagent to room temperature. Remove the plates from incubator and add 25 uL of OneGlo reagent/well by multiple channel pipette and read the plates with Tecan F500 luminometer within 3 minutes.The ability of the compounds disclosed herein to inhibit GR activity was quantified and the respective IC50 value was determined.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728735";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"100.0"
"CHEMBL5938613";"";"None";"484.51";"1";"5.61";"BDBM518660";"C[C@]12C[C@H](c3ccc4c(c3)OCO4)C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#CC(F)(F)F";"IC50";"'<'";"100.0";"nM";"";"";"1095321";"UO_0000065";"";"";"";"";"0";"CHEMBL5737358";"In Vitro GR Luciferase Reporter Assay: Cell Line: CHO-K1-GR-MMTV-Luc reporter cellsCulture Media: DMEM (with phenol red)+10% FBSAssay Media: DMEM (without phenol red)+10% CSSCulture CHO-K1-GR-MMTV-Luc reporter cells in 15 cm plates in Culture Media at conditions less than 90% confluence.Prepare 200×DMSO 1:5 serial dilutions of control and test compounds in 96-well non-sterile V bottom plate in DMSO, 8 serial dilutions for each compound.Prepare 5× Assay Media diluted compound serial dilutions in 96-well non-sterile V bottom plate: Add 97.5 uL/well of Assay Media into 96-well then add 2.5 ul of 200× concentration of compounds and mix well.Seed cells for Antagonist Assay: 1.5×106 CHO-K1-GR-MMTV-Luc reporter cells were seeded in a Corning 3707 flat clear bottom 384-well white TC plate in 20 ul of Assay Media containing 12.5 nM Dexamethasone (final concentration=10 nM).Add compounds: 5 ul of assay media diluted compounds were added to appropriate wells and followed a quick spin (1000 rpm, 10 sec) to bring media and cells to the bottom of plate. The plates were covered with SealMate film to avoid evaporation and placed in 37° C. incubator for approximately 18-24 hours.Read plates: Equilibrate appropriate amount of Promega OneGlo luciferase reagent to room temperature. Remove the plates from incubator and add 25 uL of OneGlo reagent/well by multiple channel pipette and read the plates with Tecan F500 luminometer within 3 minutes.The ability of the compounds disclosed herein to inhibit GR activity was quantified and the respective IC50 value was determined.";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728735";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"100.0"
"CHEMBL1917244";"";"None";"509.69";"1";"4.97";"6";"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1942837";"Transactivation of glucocorticoid receptor in human HepG2 cells assessed as induction of TAT measuring degradation of tyrosine to p-hydroxy phenyl pyruvate";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938296";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307718";"";"";"";""
"CHEMBL1940689";"";"None";"507.65";"1";"4.74";"20";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2o1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1942837";"Transactivation of glucocorticoid receptor in human HepG2 cells assessed as induction of TAT measuring degradation of tyrosine to p-hydroxy phenyl pyruvate";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HepG2";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1938296";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307718";"";"";"";""
"CHEMBL3358927";"";"None";"437.48";"1";"5.28";"15";"Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(N(C)C)ncc2[nH]1)C(F)(F)F";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.29";"0.35";"2.72";"15.34";"0";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"10.0"
"CHEMBL3358929";"";"None";"479.52";"1";"5.05";"17";"Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"17.77";"0.34";"3.47";"13.89";"0";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"3.0"
"CHEMBL3358936";"";"None";"463.50";"0";"4.31";"24";"CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1cccc(O)c1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"16.44";"0.32";"3.31";"9.34";"0";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"24.0"
"CHEMBL3358944";"";"None";"518.58";"1";"3.57";"33";"CC(C)(CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F)c1ccccc1S(C)(=O)=O";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"14.40";"0.30";"3.90";"6.37";"0";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"34.0"
"CHEMBL3358949";"";"None";"497.54";"0";"3.66";"38";"CCS(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccccc3C(N)=O)C(F)(F)F)[nH]c2cn1";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"12.93";"0.26";"2.77";"5.10";"0";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"370.0"
"CHEMBL3358951";"";"None";"529.56";"1";"4.19";"40";"CC(C)S(=O)(=O)c1cc2cc(CC(O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"12.15";"0.24";"2.24";"5.10";"0";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"370.0"
"CHEMBL3358952";"";"None";"530.59";"1";"3.50";"41";"CC(C)(CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F)c1cccc2c1S(=O)(=O)CC2";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"12.41";"0.26";"3.09";"5.62";"0";"CHEMBL3374291";"Displacement of RU-486 from GR (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";"";"";"";"260.0"
"CHEMBL3358925";"";"None";"470.51";"1";"6.88";"13";"Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(-c3ccccc3)ncc2[nH]1)C(F)(F)F";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"18.49";"0.35";"1.82";"17.79";"0";"CHEMBL3374293";"Agonist activity at GR in HFF cells assessed as suppression of IL-1-induced IL-6 production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HFF";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307525";"";"";"";"2.0"
"CHEMBL3358928";"";"None";"452.49";"1";"6.00";"16";"Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(OC(C)C)ncc2[nH]1)C(F)(F)F";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"18.84";"0.36";"2.52";"14.66";"0";"CHEMBL3374293";"Agonist activity at GR in HFF cells assessed as suppression of IL-1-induced IL-6 production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HFF";"None";"";"";"";"CHEMBL2034";"Glucocorticoid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352560";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"CHEMBL3307525";"";"";"";"3.0"
